#                        id   b      mag     nPix_g     nPix_s       sky    skyErr_s   skyStdErr_s    magErr_r    magErr_s    magErr_t    delMag_p    delMag_m
NGVSJ12:32:10.28+12:33:02.2   R   19.298      28289      52537     0.562   3.308e-02     1.654e-02   6.966e-03   1.582e-04   2.775e-02   2.629e-02   2.694e-02
NGVSJ12:32:10.28+12:33:02.2   I   19.254      13203      49505     2.630   1.274e-01     6.372e-02   1.033e-02   3.999e-04   4.659e-02   4.500e-02   4.695e-02
NGVSJ12:32:10.28+12:33:02.2   Z   18.590      34233      60683     5.393   1.666e-01     8.332e-02   1.752e-02   4.568e-04   8.470e-02   8.139e-02   8.798e-02
NGVSJ12:32:10.50+13:25:09.7   U   14.317    1376587    1744564     0.250   1.415e-01     7.073e-02   4.754e-04   4.803e-05   5.636e-02   5.494e-02   5.787e-02
NGVSJ12:32:10.50+13:25:09.7   G   13.155    1137687    1653857     1.600   4.770e-02     2.385e-02   1.323e-04   5.049e-06   5.405e-03   5.372e-03   5.399e-03
NGVSJ12:32:10.50+13:25:09.7   R   12.570    1137687    1634160     1.500   6.027e-02     3.014e-02   1.054e-04   3.722e-06   3.986e-03   3.963e-03   3.978e-03
NGVSJ12:32:10.50+13:25:09.7   I   12.310    1137687    1749176     0.940   7.401e-02     3.700e-02   1.690e-04   3.597e-06   3.850e-03   3.830e-03   3.844e-03
NGVSJ12:32:10.50+13:25:09.7   Z   12.039    1376587    1653843     4.500   1.471e-01     7.353e-02   2.978e-04   6.126e-06   7.193e-03   7.164e-03   7.212e-03
NGVSJ12:32:11.36+12:30:24.9   U   18.130      85477     262596     0.413   5.497e-03     2.749e-03   3.396e-03   1.559e-05   6.467e-03   4.548e-03   4.567e-03
NGVSJ12:32:11.36+12:30:24.9   G   16.950     163609     235064     0.168   6.022e-03     3.011e-03   1.534e-03   7.967e-06   4.182e-03   3.218e-03   3.227e-03
NGVSJ12:32:11.36+12:30:24.9   R   16.458     163609     244840     0.372   2.851e-02     1.426e-02   1.247e-03   2.398e-05   9.929e-03   9.656e-03   9.742e-03
NGVSJ12:32:11.36+12:30:24.9   I   16.185     135239     249690     2.361   2.231e-02     1.115e-02   1.976e-03   1.327e-05   5.226e-03   4.867e-03   4.889e-03
NGVSJ12:32:11.36+12:30:24.9   Z   15.968     135239     286932     4.877   9.950e-02     4.975e-02   3.128e-03   4.845e-05   1.790e-02   1.767e-02   1.796e-02
NGVSJ12:32:12.24+12:03:41.5   U   17.255     204397     449192     0.178   3.290e-02     1.645e-02   2.304e-03   6.444e-05   2.930e-02   2.875e-02   2.953e-02
NGVSJ12:32:12.24+12:03:41.5   G   16.121     168933     404734     1.228   3.756e-02     1.878e-02   6.872e-04   2.353e-05   9.843e-03   9.630e-03   9.716e-03
NGVSJ12:32:12.24+12:03:41.5   R   15.584     204397     409127     1.086   4.512e-02     2.256e-02   6.923e-04   1.896e-05   8.691e-03   8.540e-03   8.608e-03
NGVSJ12:32:12.24+12:03:41.5   I   15.265     168933     428545     1.972   8.806e-02     4.403e-02   1.025e-03   2.508e-05   1.038e-02   1.026e-02   1.036e-02
NGVSJ12:32:12.24+12:03:41.5   Z   15.143     168933     466243     1.756   1.973e-01     9.865e-02   1.579e-03   5.022e-05   2.067e-02   2.045e-02   2.084e-02
NGVSJ12:32:14.52+11:47:26.5   U   20.055      31841      37159     0.450   5.231e-02     2.615e-02   1.385e-02   5.330e-04   9.576e-02   9.117e-02   9.954e-02
NGVSJ12:32:14.52+11:47:26.5   G   19.861      17981      37159     0.900   5.550e-02     2.775e-02   7.180e-03   3.555e-04   4.874e-02   4.665e-02   4.874e-02
NGVSJ12:32:14.52+11:47:26.5   R   19.458      14849      37159     0.777   6.227e-02     3.114e-02   6.878e-03   2.500e-04   3.162e-02   3.005e-02   3.091e-02
NGVSJ12:32:14.52+11:47:26.5   I   19.174      17981      37159     2.270   8.254e-02     4.127e-02   1.263e-02   2.808e-04   3.838e-02   3.701e-02   3.832e-02
NGVSJ12:32:14.52+11:47:26.5   Z   19.311       8373      37159     1.800   1.608e-01     8.040e-02   1.816e-02   4.235e-04   3.955e-02   3.807e-02   3.946e-02
NGVSJ12:32:22.52+12:19:32.1   U   21.521      47007     301064     0.310   3.323e-02     1.662e-02   5.514e-02   1.588e-03   3.449e-01   2.990e-01   4.140e-01
NGVSJ12:32:22.52+12:19:32.1   G   19.887     147569     283678     0.310   3.649e-02     1.824e-02   1.728e-02   6.857e-04   2.636e-01   2.358e-01   3.017e-01
NGVSJ12:32:22.52+12:19:32.1   R   19.035     316261     286397     0.110   3.569e-02     1.785e-02   1.809e-02   4.480e-04   2.521e-01   2.266e-01   2.867e-01
NGVSJ12:32:22.52+12:19:32.1   I   19.300     121953     293869     0.700   6.849e-02     3.424e-02   3.105e-02   6.814e-04   2.381e-01   2.152e-01   2.686e-01
NGVSJ12:32:22.52+12:19:32.1   Z   24.119        297     300305     1.850   2.008e-01     1.004e-01   2.068e-01   8.346e-03   1.610e-01   1.351e-01   1.543e-01
NGVSJ12:32:23.58+11:53:36.1   U   16.434     490175     666210    -0.019   6.497e-03     3.248e-03   1.968e-03   9.250e-06   6.809e-03   6.457e-03   6.496e-03
NGVSJ12:32:23.58+11:53:36.1   G   15.399     490175     665525     0.610   2.150e-02     1.075e-02   6.210e-04   1.180e-05   8.365e-03   8.231e-03   8.294e-03
NGVSJ12:32:23.58+11:53:36.1   R   14.903     490175     665735     0.790   3.853e-02     1.927e-02   6.119e-04   1.339e-05   9.434e-03   9.337e-03   9.418e-03
NGVSJ12:32:23.58+11:53:36.1   I   14.625     490175     666135     1.723   4.030e-02     2.015e-02   1.010e-03   1.084e-05   7.647e-03   7.566e-03   7.619e-03
NGVSJ12:32:23.58+11:53:36.1   Z   14.457     490175     666199     0.312   1.555e-01     7.777e-02   1.553e-03   3.585e-05   2.511e-02   2.481e-02   2.539e-02
NGVSJ12:32:24.04+11:45:31.5   U   21.354       6589      98552     0.085   1.808e-02     9.039e-03   3.229e-02   2.773e-04   3.028e-02   2.228e-02   2.274e-02
NGVSJ12:32:24.04+11:45:31.5   G   20.259      20693      98552     0.410   2.950e-02     1.475e-02   1.431e-02   2.924e-04   4.381e-02   4.127e-02   4.290e-02
NGVSJ12:32:24.04+11:45:31.5   R   19.798      17107      98534     0.360   6.963e-02     3.482e-02   1.307e-02   4.105e-04   5.459e-02   5.240e-02   5.506e-02
NGVSJ12:32:24.04+11:45:31.5   I   19.718      17107      98477     2.052   4.348e-02     2.174e-02   2.648e-02   2.381e-04   3.257e-02   3.070e-02   3.160e-02
NGVSJ12:32:24.04+11:45:31.5   Z   19.371      20693      98549     1.900   1.274e-01     6.368e-02   3.448e-02   5.572e-04   8.057e-02   7.734e-02   8.327e-02
NGVSJ12:32:25.47+12:08:52.9   U   21.567       8025      96656     0.170   3.889e-02     1.945e-02   2.939e-02   8.009e-04   7.515e-02   6.948e-02   7.423e-02
NGVSJ12:32:25.47+12:08:52.9   G   20.553       8025      92951     1.462   1.870e-02     9.348e-03   1.383e-02   1.513e-04   1.949e-02   1.347e-02   1.364e-02
NGVSJ12:32:25.47+12:08:52.9   R   20.218      11541      92887     2.140   7.452e-02     3.726e-02   1.625e-02   5.312e-04   5.832e-02   5.562e-02   5.862e-02
NGVSJ12:32:25.47+12:08:52.9   I   19.559      34473      94592     2.000   7.539e-02     3.769e-02   3.119e-02   5.062e-04   9.441e-02   9.014e-02   9.831e-02
NGVSJ12:32:25.47+12:08:52.9   Z   20.037       2691      96666     3.624   2.741e-01     1.370e-01   2.093e-02   7.985e-04   4.287e-02   4.065e-02   4.224e-02
NGVSJ12:32:25.50+13:05:29.3   U   22.866       2011      32711     0.100   5.502e-02     2.751e-02   4.505e-02   1.876e-03   9.344e-02   8.104e-02   8.759e-02
NGVSJ12:32:25.50+13:05:29.3   G   21.204      12401      34380     0.820   4.227e-02     2.114e-02   2.414e-02   7.746e-04   8.830e-02   8.300e-02   8.988e-02
NGVSJ12:32:25.50+13:05:29.3   R   20.873       8629      29672     0.663   1.002e-01     5.008e-02   2.008e-02   1.129e-03   1.061e-01   1.001e-01   1.103e-01
NGVSJ12:32:25.50+13:05:29.3   I   20.863       2891      30123     1.069   6.548e-02     3.274e-02   2.463e-02   4.232e-04   2.791e-02   2.252e-02   2.300e-02
NGVSJ12:32:25.50+13:05:29.3   Z   20.670       2891      30500     2.661   7.380e-02     3.690e-02   4.261e-02   3.993e-04   2.606e-02   2.126e-02   2.168e-02
NGVSJ12:32:26.21+12:43:48.2   U   22.838       4167      30522     0.079   2.689e-02     1.344e-02   6.467e-02   1.286e-03   9.222e-02   8.001e-02   8.638e-02
NGVSJ12:32:26.21+12:43:48.2   G   21.794       5987      34414     0.220   6.173e-02     3.087e-02   2.714e-02   1.353e-03   1.076e-01   9.997e-02   1.101e-01
NGVSJ12:32:26.21+12:43:48.2   R   21.229       8629      29554    -0.270   5.616e-02     2.808e-02   2.727e-02   8.784e-04   8.381e-02   7.868e-02   8.483e-02
NGVSJ12:32:26.21+12:43:48.2   I   21.757       1395      30367     1.757   8.260e-02     4.130e-02   3.480e-02   8.448e-04   3.988e-02   3.110e-02   3.202e-02
NGVSJ12:32:26.21+12:43:48.2   Z   20.853       2891      30278     2.700   2.570e-01     1.285e-01   5.387e-02   1.646e-03   8.995e-02   8.507e-02   9.231e-02
NGVSJ12:32:26.22+11:45:01.7   U   25.163        299      99043     0.133   4.472e-02     2.236e-02   1.861e-01   4.877e-03   1.443e-01   8.122e-02   8.779e-02
NGVSJ12:32:26.22+11:45:01.7   G   22.193       7953      93887     0.227   5.045e-02     2.523e-02   5.151e-02   1.841e-03   1.669e-01   1.529e-01   1.780e-01
NGVSJ12:32:26.22+11:45:01.7   R   21.556       5497      94660     0.034   1.331e-01     6.655e-02   4.021e-02   2.246e-03   1.680e-01   1.549e-01   1.807e-01
NGVSJ12:32:26.22+11:45:01.7   I   21.286       5497      95193     1.901   6.114e-02     3.057e-02   6.314e-02   8.044e-04   6.279e-02   5.806e-02   6.134e-02
NGVSJ12:32:26.22+11:45:01.7   Z   21.941       2671      92908     1.127   2.444e-01     1.222e-01   1.579e-01   4.097e-03   2.134e-01   1.934e-01   2.355e-01
NGVSJ12:32:26.53+11:37:20.7   U   25.901        973      47139     0.360   1.164e-01     5.821e-02   5.611e-01   4.520e-02   1.420e+00   9.037e-01         nan
NGVSJ12:32:26.53+11:37:20.7   G   21.440      12401      44803    -0.012   1.953e-02     9.766e-03   2.562e-02   4.448e-04   5.383e-02   4.844e-02   5.070e-02
NGVSJ12:32:26.53+11:37:20.7   R   21.999        973      45328     0.260   1.607e-02     8.035e-03   1.917e-02   1.715e-04   2.778e-02   5.338e-03   5.364e-03
NGVSJ12:32:26.53+11:37:20.7   I   20.915       5987      45922     1.860   2.206e-01     1.103e-01   3.636e-02   2.152e-03   1.674e-01   1.549e-01   1.808e-01
NGVSJ12:32:26.53+11:37:20.7   Z   21.035       2891      46665     1.649   8.026e-02     4.013e-02   5.513e-02   6.077e-04   3.706e-02   3.219e-02   3.318e-02
NGVSJ12:32:29.96+11:50:01.3   U   21.351      12401     123434     0.007   8.247e-03     4.123e-03   2.654e-02   1.730e-04   2.794e-02   1.910e-02   1.944e-02
NGVSJ12:32:29.96+11:50:01.3   G   20.115      25743     116357     0.396   3.672e-02     1.836e-02   1.031e-02   3.556e-04   5.819e-02   5.561e-02   5.861e-02
NGVSJ12:32:29.96+11:50:01.3   R   19.933       8629     117446     0.111   5.069e-02     2.535e-02   7.991e-03   2.403e-04   2.468e-02   2.210e-02   2.256e-02
NGVSJ12:32:29.96+11:50:01.3   I   19.466      12401     119513     1.652   3.114e-02     1.557e-02   1.347e-02   1.151e-04   1.538e-02   1.274e-02   1.290e-02
NGVSJ12:32:29.96+11:50:01.3   Z   19.559       5987     119880     0.687   7.157e-02     3.579e-02   1.791e-02   2.003e-04   1.785e-02   1.539e-02   1.561e-02
NGVSJ12:32:32.48+11:42:00.3   U   23.077       8559      63567     0.075   3.598e-02     1.799e-02   1.030e-01   3.075e-03   2.880e-01   2.526e-01   3.299e-01
NGVSJ12:32:32.48+11:42:00.3   G   21.867       8559      63567     0.035   2.615e-02     1.307e-02   2.781e-02   7.331e-04   7.251e-02   6.579e-02   7.003e-02
NGVSJ12:32:32.48+11:42:00.3   R   21.528       7073      63567     0.149   2.048e-02     1.024e-02   2.931e-02   3.821e-04   3.891e-02   3.167e-02   3.262e-02
NGVSJ12:32:32.48+11:42:00.3   I   21.148       7073      63563     1.680   7.695e-02     3.847e-02   4.458e-02   1.011e-03   8.703e-02   8.189e-02   8.857e-02
NGVSJ12:32:32.48+11:42:00.3   Z   20.771       5851      63566     0.980   1.041e-01     5.204e-02   4.877e-02   8.792e-04   6.902e-02   6.525e-02   6.943e-02
NGVSJ12:32:33.45+12:47:21.6   U   21.453      53295     115438     0.186   1.335e-02     6.677e-03   5.466e-02   6.380e-04   1.488e-01   1.381e-01   1.583e-01
NGVSJ12:32:33.45+12:47:21.6   G   20.608      16989     115438     0.677   6.806e-02     3.403e-02   1.400e-02   8.431e-04   1.108e-01   1.047e-01   1.159e-01
NGVSJ12:32:33.45+12:47:21.6   R   20.140      14035     115435     0.620   2.200e-01     1.100e-01   1.106e-02   1.610e-03   1.911e-01   1.757e-01   2.097e-01
NGVSJ12:32:33.45+12:47:21.6   I   20.008       9581     115438     2.194   1.964e-01     9.818e-02   1.763e-02   1.051e-03   1.035e-01   9.829e-02   1.081e-01
NGVSJ12:32:33.45+12:47:21.6   Z   19.590      44041      96503     2.923   2.556e-01     1.278e-01   5.077e-02   1.996e-03   4.190e-01   3.543e-01   5.292e-01
NGVSJ12:32:33.49+12:11:55.5   U   24.773        973      34505     0.326   2.396e-02     1.198e-02   1.726e-01   3.292e-03   1.418e-01   9.813e-02   1.079e-01
NGVSJ12:32:33.49+12:11:55.5   G   23.717       2011      32509     1.460   2.106e-02     1.053e-02   7.909e-02   1.572e-03   9.267e-02   6.832e-02   7.291e-02
NGVSJ12:32:33.49+12:11:55.5   R   25.325        231      33185     2.055   3.428e-02     1.714e-02   1.820e-01   3.816e-03   1.388e-01   5.650e-02   5.960e-02
NGVSJ12:32:33.49+12:11:55.5   I   23.468       1395      33881     1.780   7.186e-02     3.593e-02   1.732e-01   3.554e-03   1.431e-01   1.252e-01   1.416e-01
NGVSJ12:32:33.49+12:11:55.5   Z   28.668         37      34851     4.000   1.028e-01     5.142e-02   5.606e+00   9.958e-02   8.441e-01   4.813e-01   8.861e-01
NGVSJ12:32:34.71+12:38:21.1   U   18.904      94867     211183     0.306   1.570e-02     7.848e-03   6.831e-03   9.564e-05   3.018e-02   2.906e-02   2.986e-02
NGVSJ12:32:34.71+12:38:21.1   G   17.361     283363     197764     0.178   3.088e-02     1.544e-02   2.736e-03   7.852e-05   4.192e-02   4.101e-02   4.262e-02
NGVSJ12:32:34.71+12:38:21.1   R   16.987     283363     194382     0.261   5.283e-02     2.641e-02   2.548e-03   9.518e-05   5.074e-02   4.952e-02   5.188e-02
NGVSJ12:32:34.71+12:38:21.1   I   16.852     196803     200346     1.624   5.929e-02     2.964e-02   4.200e-03   7.861e-05   3.497e-02   3.432e-02   3.544e-02
NGVSJ12:32:34.71+12:38:21.1   Z   16.661     196803     204844     2.642   1.636e-01     8.178e-02   7.282e-03   1.819e-04   8.072e-02   7.783e-02   8.384e-02
NGVSJ12:32:38.96+12:17:36.7   U   22.428       1811      36210     0.100   7.139e-02     3.569e-02   2.578e-02   1.543e-03   7.360e-02   6.377e-02   6.775e-02
NGVSJ12:32:38.96+12:17:36.7   G   21.330       5437      39227     1.129   7.016e-03     3.508e-03   1.492e-02   9.561e-05   2.124e-02   7.027e-03   7.073e-03
NGVSJ12:32:38.96+12:17:36.7   R   21.009       2617      40543     1.087   4.798e-02     2.399e-02   1.208e-02   3.375e-04   2.443e-02   1.713e-02   1.740e-02
NGVSJ12:32:38.96+12:17:36.7   I   20.913       1261      41183     0.893   5.240e-02     2.620e-02   1.635e-02   2.342e-04   1.851e-02   8.284e-03   8.348e-03
NGVSJ12:32:38.96+12:17:36.7   Z   20.977        869      38492     1.806   1.880e-01     9.402e-02   2.564e-02   7.400e-04   2.767e-02   2.160e-02   2.204e-02
NGVSJ12:32:39.13+13:19:47.5   U   18.677      81313     279592     0.169   2.000e-02     1.000e-02   5.224e-03   9.154e-05   2.676e-02   2.579e-02   2.642e-02
NGVSJ12:32:39.13+13:19:47.5   G   17.548     151581     269617     1.193   4.677e-02     2.339e-02   2.448e-03   1.033e-04   4.038e-02   3.950e-02   4.099e-02
NGVSJ12:32:39.13+13:19:47.5   R   17.041     151581     267785     1.052   3.604e-02     1.802e-02   2.045e-03   4.991e-05   1.963e-02   1.926e-02   1.961e-02
NGVSJ12:32:39.13+13:19:47.5   I   16.803     151581     289678     0.327   3.794e-02     1.897e-02   3.478e-03   4.220e-05   1.662e-02   1.631e-02   1.656e-02
NGVSJ12:32:39.13+13:19:47.5   Z   16.701     103541     291812     3.283   2.559e-02     1.279e-02   5.163e-03   2.141e-05   7.288e-03   6.868e-03   6.912e-03
NGVSJ12:32:39.99+11:53:43.7   U   24.087        573      25822    -0.041   3.795e-02     1.898e-02   7.074e-02   2.127e-03   8.762e-02   4.976e-02   5.215e-02
NGVSJ12:32:39.99+11:53:43.7   G   22.547       5093      22391     0.504   5.383e-02     2.691e-02   4.291e-02   2.178e-03   1.593e-01   1.452e-01   1.677e-01
NGVSJ12:32:39.99+11:53:43.7   R   22.315       2443      25093     0.691   1.018e-01     5.092e-02   3.820e-02   2.305e-03   1.182e-01   1.083e-01   1.203e-01
NGVSJ12:32:39.99+11:53:43.7   I   22.419       2443      25349     1.415   1.480e-01     7.399e-02   9.042e-02   3.685e-03   1.851e-01   1.684e-01   1.994e-01
NGVSJ12:32:39.99+11:53:43.7   Z   21.910       1191      25519     0.290   2.688e-01     1.344e-01   6.910e-02   2.924e-03   1.043e-01   9.650e-02   1.059e-01
NGVSJ12:32:40.80+12:46:15.9   U   14.870    2292601    2556884     0.040   1.892e-02     9.460e-03   8.427e-04   1.380e-05   2.091e-02   2.069e-02   2.109e-02
NGVSJ12:32:40.80+12:46:15.9   G   13.660    2292601    2552954     0.207   1.579e-02     7.896e-03   2.739e-04   3.778e-06   5.751e-03   5.706e-03   5.736e-03
NGVSJ12:32:40.80+12:46:15.9   R   13.157    1894779    2552905     0.076   2.577e-02     1.288e-02   2.093e-04   3.527e-06   4.876e-03   4.843e-03   4.865e-03
NGVSJ12:32:40.80+12:46:15.9   I   12.859    2292601    2553217     1.371   6.208e-02     3.104e-02   3.799e-04   7.103e-06   1.076e-02   1.070e-02   1.081e-02
NGVSJ12:32:40.80+12:46:15.9   Z   12.742    1894779    2556727     1.917   1.349e-01     6.744e-02   6.102e-04   1.260e-05   1.734e-02   1.720e-02   1.748e-02
NGVSJ12:32:50.56+12:08:20.8   U   21.405       6779      70447     0.084   2.639e-02     1.319e-02   2.420e-02   4.302e-04   4.104e-02   3.486e-02   3.601e-02
NGVSJ12:32:50.56+12:08:20.8   G   20.447       9917      58345     0.841   2.988e-02     1.494e-02   9.070e-03   2.438e-04   2.770e-02   2.401e-02   2.456e-02
NGVSJ12:32:50.56+12:08:20.8   R   19.819      14523      58981     0.924   5.206e-02     2.603e-02   9.960e-03   2.883e-04   3.615e-02   3.420e-02   3.531e-02
NGVSJ12:32:50.56+12:08:20.8   I   19.811       5605      59842     1.020   1.115e-01     5.575e-02   1.274e-02   3.808e-04   3.019e-02   2.814e-02   2.889e-02
NGVSJ12:32:50.56+12:08:20.8   Z   19.655       3525      63437     1.554   1.778e-01     8.890e-02   1.547e-02   4.171e-04   2.644e-02   2.448e-02   2.505e-02
NGVSJ12:32:54.11+12:48:27.2   U   19.240      17589     550416     0.085   1.722e-02     8.611e-03   4.565e-03   6.158e-05   1.119e-02   8.136e-03   8.197e-03
NGVSJ12:32:54.11+12:48:27.2   G   18.173      39569     519164     0.217   1.170e-02     5.848e-03   2.343e-03   2.347e-05   6.612e-03   4.660e-03   4.680e-03
NGVSJ12:32:54.11+12:48:27.2   R   17.645      51947     520820     0.183   6.226e-03     3.113e-03   2.263e-03   8.804e-06   4.183e-03   2.005e-03   2.009e-03
NGVSJ12:32:54.11+12:48:27.2   I   17.417      17589     536986     1.304   6.456e-02     3.228e-02   2.252e-03   4.306e-05   6.598e-03   5.696e-03   5.726e-03
NGVSJ12:32:54.11+12:48:27.2   Z   17.334      17589     548797     1.444   7.577e-02     3.789e-02   4.500e-03   4.682e-05   6.977e-03   6.192e-03   6.227e-03
NGVSJ12:32:54.78+11:57:26.2   U   24.289        327      46952     0.068   1.069e-02     5.344e-03   6.123e-02   5.451e-04   7.888e-02   9.812e-03   9.902e-03
NGVSJ12:32:54.78+11:57:26.2   G   22.003       4167      44797     0.527   6.052e-02     3.026e-02   2.286e-02   1.342e-03   9.082e-02   8.333e-02   9.026e-02
NGVSJ12:32:54.78+11:57:26.2   R   22.027       2011      45915     0.920   6.926e-02     3.463e-02   2.559e-02   1.091e-03   5.617e-02   4.784e-02   5.005e-02
NGVSJ12:32:54.78+11:57:26.2   I   22.039        973      46543     1.103   5.232e-02     2.616e-02   3.900e-02   5.795e-04   3.313e-02   1.793e-02   1.823e-02
NGVSJ12:32:54.78+11:57:26.2   Z   21.485       2891      44558    -0.324   1.044e-01     5.218e-02   6.794e-02   1.196e-03   6.781e-02   6.248e-02   6.629e-02
NGVSJ12:32:55.32+12:20:58.0   U   24.970        465      34489     0.110   1.882e-02     9.409e-03   1.246e-01   2.143e-03   1.166e-01   4.525e-02   4.722e-02
